time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
150.0,533.33,0.0,3016.95,5491.29,4388.76,4831.27,2683.21,3447.73,5263.08,5182.74,535.16,706.44,4615.35,4527.57,1457.77,1419.65,4755.75,4646.01
151.0,533.33,0.0,3042.65,5541.84,4389.43,4836.64,2695.79,3478.12,5254.74,5165.13,540.76,717.65,4605.27,4519.67,1476.18,1419.44,4727.46,4652.99
152.0,533.33,0.0,3053.45,5577.3,4401.91,4845.24,2696.84,3459.22,5274.08,5175.99,554.52,713.54,4621.96,4509.73,1464.61,1427.72,4724.63,4647.4
153.0,533.33,0.0,3079.02,5618.09,4407.32,4854.57,2695.53,3459.22,5274.84,5181.24,540.4,725.88,4629.62,4510.41,1459.91,1429.63,4752.56,4632.75
154.0,533.33,0.0,3076.79,5666.28,4395.84,4865.71,2698.68,3467.48,5299.95,5144.94,532.45,726.26,4647.05,4526.2,1464.18,1440.28,4750.44,4644.26
155.0,533.33,0.0,3115.31,5680.27,4418.81,4856.37,2704.98,3453.92,5266.87,5159.89,559.24,723.45,4649.15,4554.76,1458.2,1418.38,4783.09,4670.49
156.0,533.33,0.0,3122.32,5727.23,4429.65,4876.15,2702.61,3457.75,5292.71,5189.87,551.44,721.95,4640.07,4550.28,1467.39,1424.53,4747.25,4662.09
157.0,533.33,0.0,3144.21,5770.02,4416.78,4871.11,2707.08,3470.73,5283.2,5173.74,564.51,740.13,4656.14,4553.03,1472.75,1419.23,4761.78,4679.25
158.0,533.33,0.0,3156.32,5787.04,4447.97,4889.49,2706.55,3456.86,5294.62,5216.58,553.8,740.13,4662.78,4556.83,1466.75,1421.14,4768.17,4688.37
159.0,533.33,0.0,3180.59,5829.34,4450.69,4880.12,2700.78,3466.6,5307.57,5183.12,543.11,746.14,4680.65,4568.22,1453.28,1412.44,4789.5,4694.35
160.0,533.33,0.0,3172.68,5845.67,4459.19,4895.63,2682.16,3454.8,5320.17,5197.01,548.0,744.08,4708.06,4565.45,1453.5,1426.45,4796.26,4680.3
161.0,533.33,0.0,3199.85,5891.98,4443.9,4889.85,2693.17,3468.66,5299.19,5152.79,561.6,749.15,4676.8,4564.76,1473.6,1424.53,4765.33,4690.48
162.0,533.33,0.0,3208.64,5905.15,4467.7,4908.64,2695.0,3461.29,5318.26,5183.87,556.88,747.27,4681.71,4564.76,1471.03,1424.32,4779.18,4689.78
163.0,533.33,0.0,3218.87,5924.52,4467.36,4909.73,2685.83,3457.75,5307.95,5188.0,546.01,757.62,4715.46,4559.93,1446.88,1433.89,4799.83,4687.67
164.0,533.33,0.0,3229.12,5959.69,4474.86,4904.66,2702.61,3463.94,5298.42,5192.5,557.61,764.41,4694.35,4576.17,1457.98,1435.59,4786.65,4679.25
165.0,533.33,0.0,3239.38,5993.75,4481.34,4915.88,2699.46,3459.52,5313.68,5208.67,558.15,757.06,4684.16,4571.33,1460.98,1430.48,4787.36,4675.74
166.0,533.33,0.0,3249.95,6020.86,4477.25,4926.03,2699.2,3446.26,5290.81,5193.25,555.43,759.88,4721.1,4576.86,1453.71,1418.16,4805.53,4698.21
167.0,533.33,0.0,3263.68,6065.69,4471.79,4907.92,2703.93,3476.05,5280.16,5186.12,551.08,778.19,4693.99,4544.42,1460.55,1423.68,4780.6,4676.44
168.0,533.33,0.0,3257.95,6059.81,4488.52,4910.81,2698.15,3461.58,5272.94,5171.49,563.96,776.49,4703.49,4551.31,1467.39,1433.89,4777.05,4637.28
169.0,533.33,0.0,3291.22,6082.93,4484.42,4931.1,2695.53,3445.08,5277.88,5181.24,554.34,765.91,4727.81,4577.55,1450.72,1404.18,4771.36,4668.04
170.0,533.33,0.0,3296.11,6126.41,4492.27,4933.28,2700.25,3460.99,5283.58,5169.25,565.41,767.61,4707.71,4556.14,1478.75,1426.02,4762.84,4664.53
171.0,533.33,0.0,3301.87,6134.03,4478.61,4928.93,2695.0,3450.38,5271.05,5164.75,563.05,793.91,4710.88,4562.69,1443.05,1419.65,4770.3,4638.68
172.0,533.33,0.0,3321.77,6137.0,4497.06,4915.52,2694.48,3448.91,5226.01,5146.81,578.33,785.19,4714.41,4569.6,1449.66,1416.89,4778.82,4657.89
173.0,533.33,0.0,3304.46,6162.89,4493.64,4929.29,2688.45,3445.08,5264.98,5159.52,554.34,777.25,4729.57,4570.64,1446.03,1433.04,4766.75,4659.64
174.0,533.33,0.0,3327.84,6175.66,4485.1,4926.75,2699.99,3448.91,5244.9,5155.4,569.41,783.68,4711.59,4556.48,1456.06,1407.78,4742.65,4634.5
175.0,533.33,0.0,3331.89,6184.61,4491.59,4936.55,2709.18,3454.8,5239.23,5156.15,563.42,788.79,4690.13,4559.93,1460.33,1429.0,4753.27,4635.19
176.0,533.33,0.0,3335.36,6205.1,4493.64,4946.72,2697.1,3470.73,5237.72,5140.46,559.97,786.9,4723.93,4553.03,1435.8,1426.23,4762.13,4642.87
177.0,533.33,0.0,3356.23,6212.79,4476.91,4917.33,2685.3,3433.03,5233.18,5153.53,566.5,789.17,4719.69,4575.13,1446.88,1412.23,4754.69,4652.29
178.0,533.33,0.0,3360.59,6210.65,4482.03,4920.23,2700.25,3435.38,5221.11,5143.08,576.33,782.92,4717.93,4568.56,1448.59,1420.29,4746.19,4651.94
179.0,533.33,0.0,3360.3,6232.07,4487.15,4907.19,2686.35,3433.33,5216.21,5113.65,568.14,803.59,4718.64,4564.07,1468.46,1444.96,4729.93,4641.47
180.0,533.33,0.0,3362.04,6243.65,4497.75,4918.05,2686.09,3448.03,5246.41,5135.24,556.88,801.12,4721.1,4552.0,1420.07,1426.23,4751.5,4635.19
181.0,533.33,0.0,3373.97,6274.63,4500.14,4918.41,2692.9,3471.32,5246.79,5139.34,567.23,804.16,4716.52,4543.04,1443.47,1430.06,4750.44,4634.5
182.0,533.33,0.0,3377.46,6287.15,4506.3,4902.13,2706.55,3442.73,5249.06,5158.02,567.78,802.07,4724.98,4565.45,1448.59,1424.32,4773.85,4658.24
183.0,533.33,0.0,3392.62,6312.66,4500.14,4951.82,2694.21,3443.32,5247.17,5157.27,562.15,812.71,4729.22,4545.11,1435.17,1424.96,4766.04,4652.99
184.0,533.33,0.0,3381.83,6317.86,4496.72,4919.86,2678.76,3437.73,5263.46,5161.76,569.6,813.09,4735.58,4557.52,1441.98,1435.8,4770.3,4657.54
185.0,533.33,0.0,3393.5,6331.3,4477.25,4923.85,2700.78,3442.44,5255.88,5161.01,577.24,803.78,4713.7,4558.21,1456.92,1410.74,4757.17,4656.84
186.0,533.33,0.0,3406.65,6346.95,4490.22,4918.41,2695.0,3439.2,5250.58,5164.38,571.78,814.05,4740.53,4550.28,1442.83,1427.51,4770.65,4668.04
187.0,533.33,0.0,3400.22,6359.57,4509.73,4924.58,2684.52,3447.14,5269.91,5155.4,555.43,815.19,4744.42,4554.76,1447.1,1429.85,4789.5,4665.23
188.0,533.33,0.0,3413.09,6347.38,4484.42,4916.24,2684.26,3453.33,5240.36,5166.63,568.69,811.57,4724.28,4557.52,1458.84,1417.32,4763.55,4663.48
189.0,533.33,0.0,3428.04,6369.59,4486.12,4930.38,2670.13,3426.87,5246.04,5156.9,574.69,809.86,4732.05,4556.48,1446.03,1413.92,4772.78,4674.34
190.0,533.33,0.0,3435.38,6367.85,4487.15,4930.38,2692.38,3432.15,5263.84,5190.25,573.6,809.67,4736.99,4563.38,1441.34,1411.59,4762.84,4664.18
191.0,533.33,0.0,3423.93,6388.81,4512.81,4954.0,2690.81,3446.56,5251.71,5175.24,564.51,809.67,4737.7,4585.86,1434.31,1408.62,4768.88,4646.36
192.0,533.33,0.0,3422.17,6400.62,4522.42,4945.27,2713.39,3443.61,5247.93,5150.92,569.78,825.29,4740.53,4537.54,1447.1,1428.36,4755.4,4628.57
193.0,533.33,0.0,3430.39,6406.75,4527.57,4933.28,2685.3,3437.73,5233.94,5144.57,576.33,830.06,4740.53,4555.79,1439.85,1417.95,4767.1,4640.77
194.0,533.33,0.0,3440.38,6416.83,4527.91,4971.12,2704.45,3444.5,5249.06,5150.54,570.32,818.04,4751.15,4557.17,1443.9,1428.36,4759.3,4644.96
195.0,533.33,0.0,3436.26,6413.33,4513.5,4954.0,2695.53,3434.21,5246.04,5147.18,570.69,817.47,4755.04,4560.62,1450.72,1403.96,4746.19,4643.91
196.0,533.33,0.0,3425.11,6409.82,4512.13,4942.36,2683.99,3431.56,5261.94,5133.38,571.6,829.1,4754.33,4557.17,1446.67,1430.06,4753.63,4624.04
197.0,533.33,0.0,3454.21,6455.09,4531.69,4974.77,2703.66,3441.26,5266.87,5147.93,573.78,820.52,4757.17,4564.42,1435.17,1417.1,4771.72,4647.05
198.0,533.33,0.0,3455.98,6437.92,4520.02,4975.87,2713.39,3434.79,5242.63,5177.87,579.61,822.43,4749.02,4550.62,1454.57,1413.71,4752.92,4641.47
199.0,533.33,0.0,3459.22,6455.09,4523.11,4977.69,2698.68,3469.25,5234.69,5157.27,571.6,837.7,4761.42,4560.97,1452.43,1419.44,4762.13,4636.59
200.0,533.33,0.0,3455.68,6455.09,4537.88,4967.84,2703.4,3435.68,5266.87,5168.12,565.41,821.09,4791.99,4548.55,1435.59,1424.96,4768.88,4639.03
201.0,0.0,16.67,3473.68,6433.52,4526.54,4980.98,2695.79,3431.56,5252.85,5183.49,566.14,815.95,4781.31,4575.48,1433.68,1402.48,4770.65,4647.75
202.0,0.0,16.67,3468.96,6459.94,4534.44,4986.83,2699.2,3434.5,5247.17,5173.74,578.15,825.86,4782.73,4565.8,1453.5,1419.65,4774.2,4649.85
203.0,0.0,16.67,3455.09,6460.82,4523.79,4973.31,2689.23,3434.79,5248.68,5198.89,576.51,839.99,4780.96,4564.76,1433.04,1443.26,4780.96,4640.07
204.0,0.0,16.67,3470.14,6470.08,4516.24,4971.49,2697.1,3435.09,5223.75,5178.62,589.27,835.79,4771.01,4548.21,1440.28,1421.14,4778.11,4626.83
205.0,0.0,16.67,3471.03,6475.83,4524.48,4972.95,2701.56,3438.03,5246.79,5187.25,580.52,836.93,4764.97,4538.57,1441.77,1426.45,4784.51,4626.48
206.0,0.0,16.67,3473.98,6473.62,4528.94,4974.77,2700.78,3438.03,5254.36,5200.77,576.51,834.07,4785.58,4572.02,1439.85,1416.89,4782.73,4664.88
207.0,0.0,16.67,3483.44,6474.5,4518.64,4984.63,2698.68,3433.62,5244.52,5197.01,579.61,833.3,4783.8,4576.17,1438.15,1414.77,4791.63,4647.75
208.0,0.0,16.67,3484.03,6484.67,4540.29,4980.98,2726.56,3428.63,5249.06,5194.01,576.15,831.39,4766.39,4549.93,1445.6,1424.75,4785.22,4663.13
209.0,0.0,16.67,3460.99,6494.4,4543.73,4972.95,2704.71,3444.5,5245.28,5177.49,582.16,838.46,4764.97,4537.54,1440.49,1421.77,4774.91,4627.88
210.0,0.0,16.67,3494.1,6533.46,4549.93,4986.46,2702.88,3441.55,5244.14,5184.99,583.07,825.1,4750.79,4552.34,1455.42,1429.85,4781.31,4660.34
211.0,0.0,16.67,3468.37,6573.15,4520.02,4980.25,2697.89,3436.85,5248.68,5176.74,568.5,835.79,4772.07,4524.14,1421.14,1413.07,4775.27,4615.35
212.0,0.0,16.67,3481.08,6565.56,4542.7,4980.98,2704.98,3438.03,5239.23,5194.76,568.5,837.89,4756.11,4529.29,1435.59,1412.23,4747.25,4624.74
213.0,0.0,16.67,3480.48,6574.05,4497.4,4968.57,2695.26,3419.24,5210.93,5143.82,589.27,835.98,4712.29,4490.22,1426.66,1419.65,4705.95,4566.84
214.0,0.0,16.67,3477.23,6578.52,4458.17,4913.71,2653.69,3373.97,5128.53,5054.03,577.97,836.93,4696.46,4467.7,1411.17,1400.37,4624.04,4490.91
215.0,0.0,16.67,3460.7,6561.99,4399.21,4847.75,2624.31,3353.91,5034.14,4942.72,581.79,842.1,4617.78,4373.27,1396.77,1391.7,4502.2,4363.53
216.0,0.0,16.67,3459.22,6553.95,4320.34,4774.91,2578.05,3282.03,4920.59,4814.46,584.16,839.61,4555.45,4311.0,1401.43,1373.57,4373.27,4261.51
217.0,0.0,16.67,3453.33,6547.27,4261.84,4713.0,2538.01,3221.72,4803.39,4666.63,580.15,830.82,4470.43,4233.09,1362.42,1349.4,4259.52,4139.41
218.0,0.0,16.67,3435.97,6502.38,4145.27,4610.83,2513.24,3177.48,4655.09,4545.8,576.69,826.62,4397.86,4137.46,1346.05,1345.63,4144.3,4031.24
219.0,0.0,16.67,3403.43,6480.69,4090.77,4545.45,2449.6,3149.56,4521.39,4415.09,568.69,823.38,4298.02,4046.64,1321.8,1326.18,4034.45,3898.25
220.0,0.0,16.67,3388.83,6424.73,3997.68,4432.02,2401.6,3070.12,4383.71,4289.7,576.33,815.38,4207.09,3956.02,1337.68,1298.69,3899.19,3790.01
221.0,0.0,16.67,3355.36,6376.58,3895.11,4337.05,2359.93,3059.28,4247.95,4166.8,574.87,814.43,4118.62,3873.77,1312.21,1287.69,3796.82,3674.61
222.0,0.0,16.67,3326.1,6320.89,3816.06,4287.38,2309.42,2980.92,4150.49,4051.46,558.88,811.0,4048.89,3773.01,1282.5,1286.44,3723.48,3554.54
223.0,0.0,16.67,3299.56,6255.26,3726.85,4167.78,2292.18,2942.64,4034.77,3948.42,556.52,799.22,3951.9,3713.06,1268.02,1253.78,3623.66,3480.48
224.0,0.0,16.67,3263.96,6198.69,3693.5,4071.41,2251.25,2900.79,3929.76,3845.63,550.72,802.83,3869.7,3613.1,1261.62,1256.66,3522.91,3378.33
225.0,0.0,16.67,3227.41,6146.75,3588.41,3992.89,2224.43,2869.44,3831.3,3747.43,558.33,795.8,3805.5,3509.23,1253.37,1250.07,3448.03,3296.69
226.0,0.0,16.67,3194.74,6064.0,3504.78,3913.99,2207.92,2818.16,3750.81,3669.13,559.97,779.14,3722.86,3474.57,1242.04,1233.2,3376.88,3218.87
227.0,0.0,16.67,3154.63,6005.0,3454.51,3843.14,2162.0,2790.94,3682.52,3595.93,530.83,770.63,3656.67,3385.62,1246.57,1214.54,3292.95,3134.94
228.0,0.0,16.67,3124.0,5941.88,3402.26,3769.61,2145.65,2784.82,3601.04,3536.62,534.08,767.61,3583.6,3325.81,1233.82,1207.59,3241.38,3098.82
229.0,0.0,16.67,3094.63,5866.13,3328.71,3729.3,2122.41,2759.06,3565.01,3515.18,518.39,750.09,3548.26,3265.68,1210.86,1208.2,3239.95,3065.11
230.0,0.0,16.67,3059.56,5795.56,3296.11,3692.28,2124.8,2728.14,3562.91,3540.5,506.69,752.54,3502.41,3243.95,1212.7,1200.64,3253.09,3063.17
231.0,0.0,16.67,3007.85,5721.19,3318.02,3693.81,2123.13,2740.54,3604.66,3580.9,517.31,741.63,3493.81,3228.27,1227.25,1204.32,3305.04,3090.17
232.0,0.0,16.67,2958.47,5629.21,3332.75,3701.75,2131.02,2746.09,3665.78,3710.0,509.39,740.51,3489.66,3225.99,1221.51,1223.15,3420.41,3160.26
233.0,0.0,16.67,2935.01,5562.7,3369.31,3741.59,2176.22,2762.25,3798.06,3860.0,515.15,727.94,3530.95,3278.3,1243.48,1234.02,3568.31,3284.04
234.0,0.0,16.67,2893.21,5497.93,3447.44,3819.78,2195.8,2796.0,4006.93,4094.33,499.51,722.14,3616.42,3317.15,1231.76,1226.84,3770.23,3409.58
235.0,0.0,16.67,2871.06,5428.27,3544.08,3888.83,2239.53,2815.22,4236.39,4354.8,506.87,708.68,3679.78,3387.08,1275.26,1248.21,3977.61,3567.11
236.0,0.0,16.67,2840.39,5356.16,3650.91,4014.92,2271.8,2841.47,4478.61,4643.91,501.49,710.74,3806.74,3486.4,1266.37,1249.04,4254.23,3742.2
237.0,0.0,16.67,2818.16,5304.9,3781.04,4134.86,2316.57,2890.23,4749.02,4911.9,488.4,706.63,3903.91,3580.9,1291.63,1272.15,4447.97,3919.03
238.0,0.0,16.67,2789.08,5247.17,3932.92,4295.35,2353.97,2915.7,5041.5,5231.3,471.24,692.47,4048.57,3698.69,1281.05,1277.53,4712.29,4094.01
239.0,0.0,16.67,2768.88,5192.5,4090.13,4450.01,2406.36,2968.59,5306.81,5506.54,474.27,686.15,4171.38,3804.88,1293.91,1289.76,4951.45,4271.45
240.0,0.0,16.67,2770.2,5114.02,4236.39,4602.15,2426.68,2977.08,5554.82,5753.04,468.74,668.7,4306.0,3919.66,1294.33,1280.85,5183.87,4450.69
241.0,0.0,16.67,2734.47,5075.45,4384.04,4750.44,2458.43,3006.2,5780.55,5970.89,480.71,684.66,4439.82,4044.71,1322.42,1308.46,5373.84,4618.48
242.0,0.0,16.67,2715.76,5037.81,4545.8,4909.36,2485.01,3039.05,6004.17,6182.9,472.31,681.13,4563.04,4129.01,1322.63,1327.85,5559.16,4721.81
243.0,0.0,16.67,2695.53,4984.63,4725.34,5054.76,2528.55,3057.34,6211.94,6385.75,461.43,665.0,4714.76,4261.18,1333.08,1321.8,5756.67,4868.95
244.0,0.0,16.67,2677.45,4938.36,4832.7,5203.78,2528.8,3091.56,6387.06,6557.08,458.23,672.23,4836.28,4353.46,1340.61,1337.68,5910.5,4995.97
245.0,0.0,16.67,2694.21,4896.71,4976.6,5349.26,2566.47,3097.42,6543.26,6702.91,461.43,665.19,4968.94,4454.43,1342.28,1337.47,6102.74,5096.56
246.0,0.0,16.67,2662.04,4876.51,5117.37,5483.87,2587.33,3115.59,6702.01,6859.2,457.34,657.79,5074.71,4546.49,1350.87,1355.7,6193.14,5185.37
247.0,0.0,16.67,2658.38,4819.46,5218.85,5599.45,2607.47,3136.06,6833.34,6983.64,455.74,659.63,5189.87,4598.33,1360.95,1358.22,6322.63,5283.96
248.0,0.0,16.67,2651.09,4793.06,5332.78,5735.69,2602.82,3154.35,6960.66,7120.88,433.19,641.91,5309.48,4723.57,1355.49,1347.73,6431.32,5372.68
249.0,0.0,16.67,2627.68,4748.31,5451.16,5833.42,2633.92,3156.32,7078.53,7205.75,435.67,651.5,5416.66,4788.78,1358.01,1369.36,6550.83,5419.75
250.0,0.0,16.67,2634.44,4706.3,5562.7,5946.43,2648.22,3165.34,7160.09,7307.04,433.54,622.22,5519.85,4866.43,1364.1,1358.01,6649.96,5526.91
251.0,0.0,16.67,2639.89,4689.43,5628.42,6038.43,2651.61,3182.29,7254.06,7410.52,425.4,631.41,5587.18,4933.28,1368.51,1358.85,6713.36,5568.23
252.0,0.0,16.67,2628.98,4647.4,5731.66,6125.56,2686.35,3203.53,7339.77,7488.83,434.96,635.28,5654.3,4975.5,1375.04,1368.51,6794.23,5622.46
253.0,0.0,16.67,2632.88,4625.09,5814.26,6199.97,2696.31,3206.37,7412.0,7554.29,433.72,628.1,5775.69,5045.18,1368.3,1364.73,6858.74,5673.07
254.0,0.0,16.67,2636.0,4581.7,5885.82,6311.79,2710.76,3206.66,7483.85,7619.23,433.9,620.02,5808.98,5112.16,1373.35,1377.99,6913.04,5720.39
255.0,0.0,16.67,2639.37,4574.78,5967.98,6370.9,2713.39,3217.74,7543.76,7710.13,430.0,622.77,5881.3,5161.76,1373.57,1370.83,6985.51,5781.77
256.0,0.0,16.67,2626.13,4531.01,6022.11,6441.88,2731.3,3227.98,7607.11,7732.11,438.15,607.37,5917.51,5215.45,1390.01,1381.15,7029.77,5787.45
257.0,0.0,16.67,2622.24,4496.72,6098.1,6519.24,2730.25,3239.67,7667.86,7798.89,413.56,612.32,6027.97,5255.88,1377.15,1386.85,7124.7,5827.3
258.0,0.0,16.67,2630.8,4482.37,6151.42,6561.99,2742.39,3251.09,7729.56,7833.51,410.74,604.26,6071.15,5299.95,1382.41,1376.94,7149.56,5892.81
259.0,0.0,16.67,2636.52,4452.73,6213.65,6618.88,2753.77,3262.82,7764.93,7908.88,412.15,607.37,6135.3,5322.84,1379.46,1405.23,7201.41,5903.5
260.0,0.0,16.67,2621.46,4430.33,6240.65,6670.28,2766.49,3259.1,7813.86,7944.97,425.04,602.79,6141.24,5379.22,1400.37,1393.81,7238.57,5959.69
261.0,0.0,16.67,2637.29,4404.95,6322.19,6718.82,2755.89,3280.88,7871.38,7971.74,403.51,600.6,6229.92,5415.11,1390.43,1402.27,7280.27,5963.0
262.0,0.0,16.67,2632.36,4374.28,6363.49,6784.13,2774.72,3268.55,7915.15,8019.18,409.15,587.81,6255.69,5446.5,1380.94,1392.33,7337.32,6000.83
263.0,0.0,16.67,2643.8,4335.71,6430.44,6819.05,2781.89,3276.29,7944.45,8068.46,410.91,590.73,6281.1,5485.82,1394.66,1401.0,7352.01,6025.46
264.0,0.0,16.67,2646.92,4322.68,6485.11,6864.29,2789.87,3282.03,7982.79,8096.67,407.74,587.08,6316.56,5503.41,1400.37,1408.2,7379.5,6036.33
265.0,0.0,16.67,2629.24,4310.0,6501.93,6896.3,2784.82,3294.39,8018.12,8129.24,408.09,582.7,6351.3,5542.63,1403.54,1405.45,7416.45,6066.11
266.0,0.0,16.67,2643.28,4291.7,6517.91,6931.22,2810.68,3307.34,8028.7,8128.17,408.62,598.59,6401.5,5536.34,1402.06,1406.29,7438.2,6067.79
267.0,0.0,16.67,2651.35,4258.2,6540.58,6978.47,2809.87,3301.87,8058.9,8175.9,394.53,590.91,6432.64,5570.2,1381.36,1416.68,7490.32,6087.14
268.0,0.0,16.67,2636.52,4241.67,6597.78,7001.96,2799.2,3307.63,8081.76,8223.88,397.7,588.17,6449.36,5584.81,1410.32,1397.2,7497.29,6105.27
269.0,0.0,16.67,2639.37,4223.87,6634.18,7012.79,2809.87,3320.33,8110.0,8227.13,391.02,591.46,6488.21,5620.47,1399.31,1413.92,7535.75,6117.95
270.0,0.0,16.67,2652.13,4206.77,6643.64,7045.83,2807.74,3324.37,8115.88,8243.91,395.76,575.96,6502.82,5643.14,1410.53,1407.14,7538.75,6126.83
271.0,0.0,16.67,2644.06,4179.23,6688.4,7091.83,2816.02,3321.77,8148.52,8275.38,392.95,564.14,6519.68,5645.93,1407.35,1403.54,7572.86,6156.09
272.0,0.0,16.67,2666.21,4155.38,6719.28,7133.77,2826.45,3316.28,8174.29,8291.16,393.65,568.14,6548.16,5671.47,1410.95,1421.77,7585.94,6134.88
273.0,0.0,16.67,2652.13,4131.61,6693.38,7153.39,2837.17,3323.5,8167.3,8295.52,402.98,559.42,6583.0,5696.69,1405.23,1406.08,7605.09,6177.79
274.0,0.0,16.67,2652.39,4096.59,6759.87,7182.17,2840.13,3309.36,8224.42,8308.05,381.53,565.96,6600.47,5683.87,1394.02,1422.62,7634.4,6166.29
275.0,0.0,16.67,2654.99,4081.73,6770.85,7208.64,2841.47,3328.13,8208.22,8335.92,392.95,552.35,6613.94,5735.69,1413.07,1405.66,7639.46,6191.43
276.0,0.0,16.67,2663.6,4073.02,6789.18,7206.71,2837.71,3339.12,8219.02,8325.53,385.57,567.6,6643.19,5728.84,1408.41,1400.79,7623.77,6185.46
277.0,0.0,16.67,2657.34,4043.75,6823.2,7237.12,2851.67,3354.49,8240.11,8343.58,381.53,566.87,6647.25,5732.87,1400.37,1430.7,7659.74,6158.22
278.0,0.0,16.67,2680.33,4025.48,6813.99,7247.77,2871.87,3333.04,8226.59,8364.97,370.85,549.27,6666.67,5759.91,1404.18,1414.77,7656.69,6186.74
279.0,0.0,16.67,2659.95,4018.76,6840.72,7238.57,2829.4,3323.79,8242.28,8332.64,368.75,573.41,6688.85,5754.25,1402.27,1423.68,7644.52,6159.49
280.0,0.0,16.67,2662.56,4003.74,6832.42,7250.67,2825.92,3308.5,8214.7,8372.66,367.0,549.81,6687.49,5761.93,1391.49,1413.07,7657.2,6154.82
281.0,0.0,16.67,2680.59,3997.04,6835.18,7274.44,2845.49,3317.15,8184.51,8316.24,377.33,547.82,6677.07,5781.36,1414.35,1417.53,7635.91,6172.25
282.0,0.0,16.67,2686.35,3987.8,6873.56,7277.84,2833.96,3311.96,8190.97,8328.81,365.42,534.8,6702.01,5775.28,1396.35,1396.98,7643.51,6163.74
283.0,0.0,16.67,2680.07,3980.16,6849.03,7292.92,2857.59,3341.44,8190.97,8305.33,371.2,544.92,6680.69,5766.38,1406.08,1403.54,7603.58,6153.12
284.0,0.0,16.67,2663.08,3951.59,6844.88,7283.19,2821.64,3309.94,8176.98,8299.33,361.23,540.94,6717.0,5760.31,1386.85,1416.89,7633.89,6120.91
285.0,0.0,16.67,2674.84,3957.61,6866.15,7288.05,2828.6,3317.15,8160.32,8308.05,371.55,536.24,6729.75,5777.31,1400.37,1402.48,7671.93,6137.84
286.0,0.0,16.67,2670.91,3965.54,6869.39,7290.97,2832.08,3311.96,8165.69,8306.42,363.15,530.47,6713.82,5777.31,1407.78,1419.86,7644.52,6141.66
287.0,0.0,16.67,2676.93,3941.77,6871.24,7298.76,2827.53,3305.9,8176.44,8316.24,367.35,523.61,6722.46,5772.04,1417.74,1400.37,7616.19,6123.87
288.0,0.0,16.67,2683.21,3951.9,6863.83,7286.1,2847.91,3322.92,8174.29,8277.01,372.42,549.99,6699.74,5781.77,1405.66,1407.78,7637.43,6149.3
289.0,0.0,16.67,2670.39,3916.51,6892.11,7314.36,2822.71,3316.57,8181.28,8321.7,376.63,535.88,6743.88,5788.66,1397.41,1433.68,7673.96,6119.64
290.0,0.0,16.67,2671.7,3915.25,6906.52,7320.7,2835.57,3311.96,8193.66,8310.24,349.01,532.63,6752.56,5802.06,1410.95,1417.95,7662.79,6146.75
291.0,0.0,16.67,2666.21,3916.51,6897.23,7331.45,2826.99,3314.26,8196.36,8329.36,345.18,529.2,6741.6,5791.5,1401.0,1411.38,7659.74,6159.49
292.0,0.0,16.67,2670.91,3907.37,6925.15,7340.26,2837.17,3318.88,8223.34,8317.88,338.04,523.07,6772.22,5799.62,1380.1,1404.6,7659.74,6160.77
293.0,0.0,16.67,2669.87,3888.83,6922.82,7352.99,2846.57,3321.19,8228.75,8355.64,358.08,519.29,6739.78,5785.82,1402.91,1418.8,7668.88,6153.97
294.0,0.0,16.67,2672.22,3885.69,6920.49,7346.62,2835.83,3309.36,8213.62,8347.97,344.13,514.79,6775.88,5809.38,1419.86,1409.89,7664.82,6143.78
295.0,0.0,16.67,2680.59,3890.71,6910.25,7350.05,2863.51,3320.9,8219.02,8347.97,348.66,511.01,6784.13,5810.6,1392.97,1419.01,7676.0,6163.32
296.0,0.0,16.67,2665.95,3872.21,6940.09,7351.52,2826.45,3311.09,8211.46,8345.77,353.37,520.73,6788.72,5814.26,1398.25,1428.78,7672.44,6152.69
297.0,0.0,16.67,2676.67,3872.21,6935.42,7361.33,2842.81,3337.68,8196.36,8326.62,353.54,512.45,6773.14,5815.08,1394.66,1429.0,7678.54,6151.0
298.0,0.0,16.67,2669.61,3852.81,6943.82,7390.32,2850.06,3311.67,8229.29,8374.85,357.73,504.18,6749.36,5834.64,1409.89,1403.33,7687.19,6162.47
299.0,0.0,16.67,2658.38,3853.75,6942.89,7375.57,2838.78,3313.4,8267.23,8375.4,346.74,509.03,6796.06,5811.01,1392.12,1423.26,7680.58,6137.42
300.0,0.0,16.67,2673.27,3853.44,6979.41,7401.65,2832.08,3305.33,8243.91,8360.03,345.18,507.59,6793.77,5821.19,1399.31,1412.01,7687.7,6159.49
301.0,0.0,0.0,2664.12,3827.56,6979.88,7428.8,2843.88,3309.94,8237.41,8382.55,347.62,502.74,6788.72,5823.63,1403.33,1415.41,7690.76,6163.32
302.0,0.0,0.0,2688.45,3842.83,6950.37,7406.09,2842.54,3313.97,8247.16,8368.26,338.39,509.93,6808.47,5828.52,1393.18,1418.38,7698.4,6151.42
303.0,0.0,0.0,2675.62,3826.63,6982.23,7406.09,2854.36,3314.84,8241.2,8402.92,351.45,498.08,6817.21,5830.97,1387.06,1417.53,7705.54,6157.79
304.0,0.0,0.0,2674.84,3818.85,6988.33,7419.41,2853.56,3315.42,8247.7,8418.92,352.15,496.64,6815.37,5834.24,1392.76,1419.01,7698.91,6157.79
